game_id,season,week,date,tip_et,home_team,away_team,neutral_site,conference_game,total_line,spread_home,provider,over_price,under_price,spread_home_price,spread_away_price,total_book,spread_book,h_games,a_games,exp_total,exp_margin,total_pred,total_raw,total_edge,total_disagree,total_sigma,total_model,total_p_over,margin_pred,margin_raw,margin_edge,margin_disagree,margin_sigma,margin_model,margin_p_over,total_pick,total_p_win,total_price,total_payout,total_ev,total_stake,spread_side,spread_number,spread_pick,spread_p_win,spread_price,spread_payout,spread_ev,spread_stake,thin_data,total_strength,spread_strength,prediction_date,p_home_win,p_away_win,kalshi_home_ask,kalshi_away_ask,kalshi_home_ev,kalshi_away_ev,kalshi_spread_c,kalshi_side,kalshi_ticker,kalshi_tradeable,ml_pick,ml_ask,ml_p_home,ml_ev,ml_roi,ml_stake,ml_model_cents,kt_pick,kt_ticker,ks_pick,ks_ticker,kt_strike,kt_ask,kt_prob,kt_ev,kt_book_gap,ks_strike,ks_ask,ks_prob,ks_ev,ks_book_gap,kalshi_incoherent,kt_rungs,ks_rungs,ml_ref_ask,ml_ref_prob,ml_ref_ev,ml_ref_side,ks_ref_side,kt_ref_tradeable,ks_ref_tradeable,kt_ref_strike,kt_ref_ask,kt_ref_prob,kt_ref_ev,kt_ref_spread_c,ks_ref_strike,ks_ref_ask,ks_ref_prob,ks_ref_ev,ks_ref_spread_c,home_points,away_points,total_points,home_margin,total_result,spread_result,total_units,spread_units,total_abs_err,margin_abs_err,close_spread,close_total,total_clv,spread_clv,graded_at,kickoff_utc,start_time_tbd,kt_pays,kt_fair,kt_edge_pct,ks_pays,ks_fair,ks_edge_pct,ml_pays,ml_fair,ml_edge_pct,model_trained_at,first_seen_spread,first_seen_total,first_seen_at,fbs
401869960,2026,1,2026-09-05,"Sat Sep 05, 12:00 PM",James Madison,Liberty,False,False,50.5,-6.0,Bovada,,,,,,,0,0,62.02490990871952,21.39858544506644,50.5,50.4,-0.0,-0.1,16.12,total_market,0.4992,6.0,6.3,0.0,0.3,15.38,margin_market,0.5011,Under,0.5008,,0.9090909090909092,-0.044,0.0,Liberty,6.0,Liberty +6.0,0.4989,,0.9090909090909092,-0.048,0.0,True,pass,pass,2026-09-05,0.6518,0.3482,0.68,0.33,-0.0434,0.0027,1.0,Liberty,KXNCAAFGAME-26SEP05LIBJMU-LIB,True,,,0.6518,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.33,0.3482,0.0027,Liberty,Liberty,True,True,50.5,0.52,0.5,-0.0375,1.0,6.5,0.19,0.2082,0.0074,1.0,20.0,13.0,33.0,7.0,win,loss,0.0,0.0,17.5,1.0,-6.0,50.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401858207,2026,1,2026-09-05,"Sat Sep 05, 12:30 PM",Pittsburgh,Miami (OH),False,False,47.0,-16.0,Bovada,,,,,,,0,0,50.837543063089576,10.239265644120586,46.7,45.9,-0.3,-1.1,16.12,total_market,0.493,15.6,13.6,-0.4,-2.4,15.38,margin_market,0.4906,Under,0.507,,0.9090909090909092,-0.032,0.0,Miami (OH),16.0,Miami (OH) +16.0,0.5094000000000001,,0.9090909090909092,-0.028,0.0,True,pass,pass,2026-09-05,0.8448,0.1552,0.88,0.14,-0.0426,0.0068,1.0,Miami (OH),KXNCAAFGAME-26SEP05MOHPITT-MOH,True,,,0.8448,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.14,0.1552,0.0068,Miami (OH),Pittsburgh,True,True,47.5,0.5,0.4802,-0.0373,1.0,16.5,0.52,0.4767,-0.0608,1.0,59.0,14.0,73.0,45.0,loss,loss,0.0,0.0,26.3,29.4,-16.0,47.0,,,2026-09-06,,,,,,,,,,,,,,,,True
401858432,2026,1,2026-09-05,"Sat Sep 05, 12:30 PM",Ohio State,Ball State,False,False,56.5,-51.0,Bovada,,,,,,,0,0,45.71215099404341,36.76425771297664,56.7,57.5,0.2,1.0,16.12,total_market,0.5059,50.9,50.3,-0.1,-0.7,15.38,margin_market,0.4971,Over,0.5059,,0.9090909090909092,-0.034,0.0,Ball State,51.0,Ball State +51.0,0.5029,,0.9090909090909092,-0.04,0.0,True,pass,pass,2026-09-05,0.9995,0.0005,1.0,0.01,,-0.0102,1.0,Ball State,KXNCAAFGAME-26SEP05BALLOSU-BALL,True,,,0.9995,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.01,0.0005,-0.0102,Ball State,Ohio State,True,True,56.5,0.47,0.5049,0.0175,1.0,51.5,0.48,0.4844,-0.013,1.0,56.0,3.0,59.0,53.0,win,loss,0.0,0.0,2.299999999999997,2.1000000000000014,-51.0,56.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401868017,2026,1,2026-09-05,"Sat Sep 05, 12:30 PM",Georgetown,Lehigh,False,True,46.5,22.5,DraftKings,,,,,,,0,1,42.874852966400525,-24.990657677314225,46.5,46.7,0.0,0.2,16.12,total_market,0.5012,-21.7,-16.9,0.8,5.6,15.38,margin_market,0.5217,Under,0.4988,,0.9090909090909092,-0.048,0.0,Georgetown,22.5,Georgetown +22.5,0.5217,,0.9090909090909092,-0.004,0.0,True,pass,thin,2026-09-05,0.0791,0.9209,0.07,0.94,0.0045,-0.023,1.0,Georgetown,KXNCAAFGAME-26SEP05LEHGTWN-GTWN,True,,,0.0791,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.07,0.9209,-0.023,Georgetown,Lehigh,True,True,47.5,0.47,0.4753,-0.0122,1.0,22.5,0.47,0.4793,-0.0082,1.0,14.0,45.0,59.0,-31.0,loss,loss,0.0,0.0,12.5,9.3,22.5,46.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856665,2026,1,2026-09-05,"Sat Sep 05, 12:45 PM",South Carolina,Kent State,False,False,53.5,-36.5,Bovada,,,,,,,0,0,51.819499476881816,20.770050226256995,54.1,55.9,0.6,2.4,16.12,total_market,0.5146,36.6,37.5,0.1,1.0,15.38,margin_market,0.5038,Over,0.5146,,0.9090909090909092,-0.018,0.0,South Carolina,-36.5,South Carolina -36.5,0.5038,,0.9090909090909092,-0.038,0.0,True,pass,pass,2026-09-05,0.9913,0.0087,0.99,0.02,0.0006,-0.0127,1.0,South Carolina,KXNCAAFGAME-26SEP05KENTSCAR-SCAR,True,,,0.9913,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.99,0.0087,-0.0127,South Carolina,South Carolina,True,True,53.5,0.52,0.5148,-0.0226,1.0,36.5,0.48,0.5026,0.0051,1.0,57.0,0.0,57.0,57.0,win,win,0.0,0.0,2.8999999999999986,20.4,-36.5,53.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401856659,2026,1,2026-09-05,"Sat Sep 05, 1:00 PM",Kentucky,Youngstown State,False,False,62.5,-22.0,Bovada,,,,,,,0,1,62.69745517063154,1.4274075654205092,62.2,61.3,-0.3,-1.2,16.12,total_market,0.4924,22.4,24.5,0.4,2.5,15.38,margin_market,0.5097,Under,0.5076,,0.9090909090909092,-0.031,0.0,Kentucky,-22.0,Kentucky -22.0,0.5097,,0.9090909090909092,-0.027,0.0,True,pass,pass,2026-09-05,0.9274,0.0726,0.94,0.07,-0.0165,-0.002,1.0,Youngstown State,KXNCAAFGAME-26SEP05YSUUK-YSU,True,,,0.9274,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.07,0.0726,-0.002,Youngstown State,Kentucky,True,True,62.5,0.48,0.4926,-0.0049,2.0,21.5,0.53,0.5233,-0.0241,2.0,45.0,13.0,58.0,32.0,win,win,0.0,0.0,4.200000000000003,9.6,-22.0,62.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856779,2026,1,2026-09-05,"Sat Sep 05, 1:00 PM",Iowa State,Southeast Missouri State,False,False,53.5,-30.5,DraftKings,,,,,,,0,1,46.642388120495184,21.280634675499336,53.1,52.0,-0.4,-1.5,16.12,total_market,0.4909,30.5,30.4,-0.0,-0.1,15.38,margin_market,0.4997,Under,0.5091,,0.9090909090909092,-0.028,0.0,Southeast Missouri State,30.5,Southeast Missouri State +30.5,0.5003,,0.9090909090909092,-0.045,0.0,True,pass,pass,2026-09-05,0.9763,0.0237,0.98,0.03,-0.0051,-0.0083,1.0,Iowa State,KXNCAAFGAME-26SEP05SEMOISU-ISU,True,,,0.9763,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.98,0.0237,-0.0083,Iowa State,Iowa State,True,True,53.5,0.48,0.4901,-0.0074,1.0,30.5,0.5,0.5,-0.0175,2.0,38.0,10.0,48.0,28.0,win,win,0.0,0.0,5.100000000000001,2.5,-30.5,53.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401864496,2026,1,2026-09-05,"Sat Sep 05, 1:00 PM",Air Force,Duquesne,False,False,57.5,-28.5,Bovada,,,,,,,0,0,55.59078685685748,9.277342958148855,57.2,56.3,-0.3,-1.2,16.12,total_market,0.4924,28.9,31.1,0.4,2.6,15.38,margin_market,0.5101,Under,0.5076,,0.9090909090909092,-0.031,0.0,Air Force,-28.5,Air Force -28.5,0.5101,,0.9090909090909092,-0.026,0.0,True,pass,pass,2026-09-05,0.9699,0.0301,0.98,0.03,-0.0115,-0.0019,1.0,Duquesne,KXNCAAFGAME-26SEP05DUQAFA-DUQ,True,,,0.9699,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.03,0.0301,-0.0019,Duquesne,Air Force,True,True,57.5,0.45,0.4926,0.0253,2.0,27.5,0.63,0.5363,-0.1101,2.0,34.0,0.0,34.0,34.0,win,win,0.0,0.0,23.200000000000003,5.100000000000001,-28.5,57.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401868000,2026,1,2026-09-05,"Sat Sep 05, 1:00 PM",Colgate,Holy Cross,False,True,49.5,-4.5,DraftKings,,,,,,,1,1,52.09545375795952,3.1058761822684406,50.3,52.8,0.8,3.3,16.12,total_market,0.5206,4.4,4.1,-0.1,-0.4,15.38,margin_market,0.4986,Over,0.5206,,0.9090909090909092,-0.006,0.0,Holy Cross,4.5,Holy Cross +4.5,0.5014000000000001,,0.9090909090909092,-0.043,0.0,True,pass,pass,2026-09-05,0.6126,0.3874,0.63,0.37,-0.0337,0.0011,1.0,Holy Cross,KXNCAAFGAME-26SEP05HCCOLG-HC,True,,,0.6126,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.37,0.3874,0.0011,Holy Cross,Holy Cross,True,False,50.5,0.5,0.4951,-0.0224,1.0,4.5,0.3,0.2814,-0.0333,10.0,35.0,10.0,45.0,25.0,loss,loss,0.0,0.0,5.299999999999997,20.6,-4.5,49.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401868186,2026,1,2026-09-05,"Sat Sep 05, 1:30 PM",Wofford,Gardner-Webb,False,False,50.5,-8.5,DraftKings,,,,,,,1,1,46.57726793115351,15.214349944419231,50.7,51.4,0.2,0.9,16.12,total_market,0.5054,8.2,6.6,-0.3,-1.9,15.38,margin_market,0.4926,Over,0.5054,,0.9090909090909092,-0.035,0.0,Gardner-Webb,8.5,Gardner-Webb +8.5,0.5074000000000001,,0.9090909090909092,-0.031,0.0,True,pass,pass,2026-09-05,0.703,0.297,0.74,0.27,-0.0505,0.0132,1.0,Gardner-Webb,KXNCAAFGAME-26SEP05WEBBWOF-WEBB,True,,,0.703,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.27,0.297,0.0132,Gardner-Webb,Gardner-Webb,True,False,48.5,0.56,0.5543,-0.023,2.0,8.5,0.14,0.1388,-0.0096,3.0,17.0,13.0,30.0,4.0,loss,win,0.0,0.0,20.700000000000003,4.199999999999999,-8.5,50.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401862698,2026,1,2026-09-05,"Sat Sep 05, 2:00 PM",Temple,Rhode Island,False,False,51.0,-14.5,Bovada,,,,,,,0,1,55.72654019013177,-4.956818436994923,51.1,51.4,0.1,0.4,16.12,total_market,0.5025,14.4,14.1,-0.1,-0.4,15.38,margin_market,0.4983,Over,0.5025,,0.9090909090909092,-0.041,0.0,Rhode Island,14.5,Rhode Island +14.5,0.5017,,0.9090909090909092,-0.042,0.0,True,pass,pass,2026-09-05,0.8254,0.1746,0.86,0.16,-0.043,0.0052,1.0,Rhode Island,KXNCAAFGAME-26SEP05URITEM-URI,True,,,0.8254,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.16,0.1746,0.0052,Rhode Island,Temple,True,True,51.5,0.48,0.4901,-0.0074,1.0,14.5,0.48,0.4974,-0.0001,1.0,38.0,14.0,52.0,24.0,win,loss,0.0,0.0,0.8999999999999986,9.6,-14.5,51.0,,,2026-09-06,,,,,,,,,,,,,,,,False
401866624,2026,1,2026-09-05,"Sat Sep 05, 2:00 PM",Monmouth,Sacred Heart,False,True,58.5,-12.5,DraftKings,,,,,,,1,0,62.87014996119234,1.340291144112006,57.9,56.0,-0.6,-2.5,16.12,total_market,0.4848,12.5,12.8,0.0,0.3,15.38,margin_market,0.5012,Under,0.5152,,0.9090909090909092,-0.016,0.0,Sacred Heart,12.5,Sacred Heart +12.5,0.4988,,0.9090909090909092,-0.048,0.0,True,pass,pass,2026-09-05,0.7918,0.2082,0.82,0.19,-0.0385,0.0074,1.0,Sacred Heart,KXNCAAFGAME-26SEP05SHUMONM-SHU,True,,,0.7918,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.19,0.2082,0.0074,Sacred Heart,Monmouth,False,False,58.5,0.49,0.4852,-0.0223,1.0,11.5,0.52,0.5259,-0.0116,3.0,31.0,24.0,55.0,7.0,win,win,0.0,0.0,2.8999999999999986,5.5,-12.5,58.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856658,2026,1,2026-09-05,"Sat Sep 05, 3:00 PM",Georgia,Tennessee State,False,False,54.5,-46.5,Bovada,,,,,,,0,1,41.260598415891785,35.347859488218354,55.0,56.5,0.5,2.0,16.12,total_market,0.5123,46.7,47.9,0.2,1.4,15.38,margin_market,0.5053,Over,0.5123,,0.9090909090909092,-0.022,0.0,Georgia,-46.5,Georgia -46.5,0.5053,,0.9090909090909092,-0.035,0.0,True,pass,pass,2026-09-05,0.9988,0.0012,1.0,0.01,,-0.0095,1.0,Tennessee State,KXNCAAFGAME-26SEP05TNSTUGA-TNST,True,,,0.9988,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.01,0.0012,-0.0095,Tennessee State,Georgia,True,True,54.5,0.54,0.5124,-0.045,1.0,47.5,0.56,0.4793,-0.098,2.0,63.0,3.0,66.0,60.0,win,win,0.0,0.0,11.0,13.299999999999995,-46.5,54.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401868111,2026,1,2026-09-05,"Sat Sep 05, 3:00 PM",Montana,Drake,False,False,61.5,-35.5,DraftKings,,,,,,,1,1,57.80663147131818,19.3376642905466,62.2,64.3,0.7,2.8,16.12,total_market,0.517,35.7,36.9,0.2,1.4,15.38,margin_market,0.5056,Over,0.517,,0.9090909090909092,-0.013,0.0,Montana,-35.5,Montana -35.5,0.5056,,0.9090909090909092,-0.035,0.0,True,pass,pass,2026-09-05,0.9899,0.0101,0.99,0.03,-0.0008,-0.0219,1.0,Montana,KXNCAAFGAME-26SEP05DRKEMONT-MONT,True,,,0.9899,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.99,0.0101,-0.0219,Montana,Montana,True,True,61.5,0.51,0.5173,-0.0102,3.0,35.5,0.48,0.5052,0.0077,1.0,45.0,10.0,55.0,35.0,loss,loss,0.0,0.0,7.200000000000003,0.7000000000000028,-35.5,61.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401856636,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Auburn,Baylor,True,False,59.5,-7.5,Bovada,,,,,,,0,0,56.63949254885824,10.208088360886716,58.1,54.0,-1.4,-5.5,16.12,total_market,0.4659,7.6,7.9,0.1,0.4,15.38,margin_market,0.5015,Under,0.5341,,0.9090909090909092,0.02,0.0,Auburn,-7.5,Auburn -7.5,0.5015,,0.9090909090909092,-0.043,0.0,True,thin,pass,2026-09-05,0.6894,0.3106,0.73,0.28,-0.0544,0.0165,1.0,Baylor,KXNCAAFGAME-26SEP05BAYAUB-BAY,True,,,0.6894,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.28,0.3106,0.0165,Baylor,Baylor,True,True,59.5,0.47,0.4654,-0.022,1.0,7.5,0.13,0.1631,0.0252,2.0,17.0,16.0,33.0,1.0,win,loss,0.0,0.0,25.1,6.6,-7.5,59.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401856666,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Tennessee,Furman,False,False,67.0,-48.0,Bovada,,,,,,,0,1,57.892284851673374,20.25794619008596,66.5,64.9,-0.5,-2.1,16.12,total_market,0.487,47.4,44.1,-0.6,-3.9,15.38,margin_market,0.4849,Under,0.513,,0.9090909090909092,-0.021,0.0,Furman,48.0,Furman +48.0,0.5151,,0.9090909090909092,-0.017,0.0,True,pass,pass,2026-09-05,0.999,0.001,1.0,0.01,,-0.0097,1.0,Furman,KXNCAAFGAME-26SEP05FURTENN-FUR,True,,,0.999,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.01,0.001,-0.0097,Furman,Tennessee,True,True,66.5,0.54,0.5,-0.0574,1.0,48.5,0.52,0.4715,-0.066,2.0,56.0,9.0,65.0,47.0,win,win,0.0,0.0,1.5,0.3999999999999986,-48.0,67.0,,,2026-09-06,,,,,,,,,,,,,,,,False
401856667,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Texas,Texas State,False,False,60.0,-29.5,Bovada,,,,,,,0,0,63.30596774265255,14.266007077413612,59.1,56.2,-0.9,-3.8,16.12,total_market,0.4766,29.3,28.0,-0.2,-1.5,15.38,margin_market,0.4942,Under,0.5234,,0.9090909090909092,-0.001,0.0,Texas State,29.5,Texas State +29.5,0.5058,,0.9090909090909092,-0.034,0.0,True,pass,pass,2026-09-05,0.9716,0.0284,0.98,0.03,-0.0098,-0.0036,1.0,Texas State,KXNCAAFGAME-26SEP05TXSTTEX-TXST,True,,,0.9716,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.03,0.0284,-0.0036,Texas State,Texas,True,True,59.5,0.53,0.4901,-0.0573,1.0,30.5,0.47,0.4689,-0.0185,1.0,59.0,7.0,66.0,52.0,loss,loss,0.0,0.0,6.899999999999999,22.7,-29.5,60.0,,,2026-09-06,,,,,,,,,,,,,,,,True
401856777,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Cincinnati,Boston College,False,False,50.0,-7.5,Bovada,,,,,,,0,0,56.38981599816746,2.054762702950935,48.7,44.6,-1.3,-5.4,16.12,total_market,0.4668,7.3,5.9,-0.2,-1.6,15.38,margin_market,0.4937,Under,0.5332,,0.9090909090909092,0.018,0.0,Boston College,7.5,Boston College +7.5,0.5063,,0.9090909090909092,-0.033,0.0,True,thin,pass,2026-09-05,0.6825,0.3175,0.73,0.28,-0.0613,0.0234,1.0,Boston College,KXNCAAFGAME-26SEP05BCCIN-BC,True,,,0.6825,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.28,0.3175,0.0234,Boston College,Cincinnati,True,True,49.5,0.56,0.4802,-0.097,2.0,7.5,0.5,0.4948,-0.0227,1.0,34.0,15.0,49.0,19.0,win,loss,0.0,0.0,0.2999999999999971,11.7,-7.5,50.0,,,2026-09-06,,,,,,,,,,,,,,,,True
401858209,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Duke,Tulane,False,False,50.5,-7.5,Bovada,,,,,,,0,0,60.66062536329824,5.120211497529931,49.4,46.1,-1.1,-4.4,16.12,total_market,0.473,7.5,7.2,-0.0,-0.3,15.38,margin_market,0.499,Under,0.527,,0.9090909090909092,0.006,0.0,Tulane,7.5,Tulane +7.5,0.501,,0.9090909090909092,-0.044,0.0,True,pass,pass,2026-09-05,0.6871,0.3129,0.75,0.27,-0.076,0.0291,1.0,Tulane,KXNCAAFGAME-26SEP05TULNDUKE-TULN,True,,,0.6871,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.27,0.3129,0.0291,Tulane,Tulane,True,True,50.5,0.51,0.4728,-0.0547,1.0,7.5,0.12,0.1647,0.0373,2.0,17.0,3.0,20.0,14.0,win,loss,0.0,0.0,29.4,6.5,-7.5,50.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401858433,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Oregon,Boise State,False,False,51.5,-25.0,Bovada,,,,,,,0,0,54.80041369133263,20.85734408774721,50.9,49.1,-0.6,-2.4,16.12,total_market,0.4854,25.0,25.2,0.0,0.2,15.38,margin_market,0.5009,Under,0.5146,,0.9090909090909092,-0.018,0.0,Boise State,25.0,Boise State +25.0,0.4991,,0.9090909090909092,-0.047,0.0,True,pass,pass,2026-09-05,0.948,0.052,0.95,0.06,-0.0053,-0.0119,1.0,Oregon,KXNCAAFGAME-26SEP05BSUORE-ORE,True,,,0.948,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.95,0.052,-0.0119,Oregon,Oregon,True,True,51.5,0.52,0.4852,-0.0523,1.0,24.5,0.52,0.513,-0.0245,1.0,34.0,27.0,61.0,7.0,loss,win,0.0,0.0,10.1,18.0,-25.0,51.5,,,2026-09-06,,,,,,,,,,,,,,,,True
401858434,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Penn State,Marshall,False,False,52.0,-23.0,Bovada,,,,,,,0,0,54.03964249935365,24.09261996648983,51.5,50.1,-0.5,-1.9,16.12,total_market,0.4882,22.8,21.6,-0.2,-1.4,15.38,margin_market,0.4946,Under,0.5118,,0.9090909090909092,-0.023,0.0,Marshall,23.0,Marshall +23.0,0.5054000000000001,,0.9090909090909092,-0.035,0.0,True,pass,pass,2026-09-05,0.9309,0.0691,0.95,0.06,-0.0224,0.0052,1.0,Marshall,KXNCAAFGAME-26SEP05MRSHPSU-MRSH,True,,,0.9309,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.06,0.0691,0.0052,Marshall,Penn State,True,True,52.5,0.5,0.4753,-0.0422,1.0,23.5,0.5,0.4818,-0.0357,1.0,45.0,0.0,45.0,45.0,win,loss,0.0,0.0,6.5,22.2,-23.0,52.0,,,2026-09-06,,,,,,,,,,,,,,,,True
401862694,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Charlotte,The Citadel,False,False,46.5,-20.0,Bovada,,,,,,,0,1,47.28213585187959,3.463744448319104,47.5,50.6,1.0,4.1,16.12,total_market,0.5253,20.7,24.5,0.7,4.5,15.38,margin_market,0.5176,Over,0.5253,,0.9090909090909092,0.003,0.0,Charlotte,-20.0,Charlotte -20.0,0.5176,,0.9090909090909092,-0.012,0.0,True,pass,thin,2026-09-05,0.9108,0.0892,0.92,0.09,-0.0144,-0.0065,1.0,The Citadel,KXNCAAFGAME-26SEP05CITCHAR-CIT,True,,,0.9108,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.09,0.0892,-0.0065,The Citadel,Charlotte,True,True,46.5,0.55,0.5247,-0.0426,1.0,20.5,0.51,0.5052,-0.0223,1.0,41.0,43.0,84.0,-2.0,win,loss,0.0,0.0,36.5,22.7,-20.0,46.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401862696,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Navy,Towson,False,False,50.5,-30.5,Bovada,,,,,,,0,1,49.5372067673072,19.63381106515161,50.6,50.7,0.1,0.2,16.12,total_market,0.5013,30.0,27.5,-0.5,-3.0,15.38,margin_market,0.4882,Over,0.5013,,0.9090909090909092,-0.043,0.0,Towson,30.5,Towson +30.5,0.5118,,0.9090909090909092,-0.023,0.0,True,pass,pass,2026-09-05,0.9744,0.0256,0.98,0.03,-0.007,-0.0064,1.0,Towson,KXNCAAFGAME-26SEP05TOWSNAVY-TOWS,True,,,0.9744,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.03,0.0256,-0.0064,Towson,Navy,True,True,51.5,0.46,0.4777,0.0004,1.0,30.5,0.53,0.487,-0.0604,2.0,42.0,15.0,57.0,27.0,win,win,0.0,0.0,6.399999999999999,3.0,-30.5,50.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401862700,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",UTSA,UT Rio Grande Valley,False,False,59.5,-28.5,Bovada,,,,,,,0,1,60.66030380268042,4.120020173906172,59.5,59.6,0.0,0.1,16.12,total_market,0.5008,28.7,29.9,0.2,1.4,15.38,margin_market,0.5054,Under,0.4992,,0.9090909090909092,-0.047,0.0,UTSA,-28.5,UTSA -28.5,0.5054,,0.9090909090909092,-0.035,0.0,True,pass,pass,2026-09-05,0.969,0.031,0.97,0.04,-0.003,-0.0117,1.0,UTSA,KXNCAAFGAME-26SEP05UTRGVUTSA-UTSA,True,,,0.969,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.97,0.031,-0.0117,UTSA,UTSA,False,True,59.5,0.51,0.5,-0.0275,2.0,28.5,0.51,0.5052,-0.0223,2.0,45.0,16.0,61.0,29.0,loss,win,0.0,0.0,1.5,0.3000000000000007,-28.5,59.5,,,2026-09-06,,,,,,,,,,,,,,,,False
401864499,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",North Dakota State,Fordham,False,False,56.0,-41.5,Bovada,,,,,,,1,1,45.07894779631097,37.201245465394976,57.6,62.4,1.6,6.4,16.12,total_market,0.5395,41.8,43.2,0.3,1.7,15.38,margin_market,0.5067,Over,0.5395,,0.9090909090909092,0.03,0.0,North Dakota State,-41.5,North Dakota State -41.5,0.5067,,0.9090909090909092,-0.033,0.0,True,thin,pass,2026-09-05,0.9967,0.0033,1.0,0.01,,-0.0074,1.0,Fordham,KXNCAAFGAME-26SEP05FORNDSU-FOR,True,,,0.9967,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.01,0.0033,-0.0074,Fordham,North Dakota State,True,True,56.5,0.42,0.5272,0.0901,1.0,41.5,0.49,0.5078,0.0003,2.0,38.0,0.0,38.0,38.0,loss,loss,0.0,0.0,19.6,3.799999999999997,-41.5,56.0,,,2026-09-06,,,,,,,,,,,,,,,,False
401866625,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Campbell,Western Carolina,False,False,68.5,4.0,DraftKings,,,,,,,1,1,75.3353724812408,-9.092083438806815,66.4,60.1,-2.1,-8.4,16.12,total_market,0.4479,-3.6,-1.5,0.4,2.5,15.38,margin_market,0.5096,Under,0.5521,,0.9090909090909092,0.054,0.0,Campbell,4.0,Campbell +4.0,0.5096,,0.9090909090909092,-0.027,0.0,True,thin,pass,2026-09-05,0.4075,0.5925,0.39,0.63,0.0008,-0.0538,1.0,Campbell,KXNCAAFGAME-26SEP05WCUCAMP-CAMP,True,,,0.4075,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.39,0.5925,-0.0538,Campbell,Western Carolina,True,True,67.5,0.54,0.4728,-0.0846,1.0,3.5,0.5,0.5026,-0.0149,2.0,0.0,0.0,0.0,0.0,win,win,0.0,0.0,66.4,3.6,4.0,68.5,,,2026-09-06,,,,,,,,,,,,,,,,False
